site,date,factor,BC,Al,Si,Pb,Fe,Ti,Mn,Pt,Br,Zn,cloreto,nitrato,sulfato,sodio,amonio,potassio,magnesio,calcio
MIC,2020-03-16T12:37:00Z,Factor.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2020-03-19T08:21:00Z,Factor.3,7.75252284e-4,1.9600896600000003e-4,2.2235069720000003e-4,1.09749706e-5,0,2.213867556e-5,5.3106876e-5,6.98317132e-4,NA,7.22100364e-5,2.846195228e-16,0.0038930177880000002,0,9.547075799999999e-4,0.001091145856,5.01159544e-4,1.1521354319999999e-4,3.983195876e-4
MIC,2020-03-24T14:35:00Z,Factor.3,0.00837865902,0.00211839723,0.002403089566,1.18613693e-4,0,2.392671618e-4,5.739607799999999e-4,0.00754717046,NA,7.80421142e-4,3.0760695339999997e-15,0.04207439214,0,0.010318149899999999,0.011792727679999998,0.0054163593199999995,0.0012451881959999998,0.004304900578
MIC,2020-03-26T14:30:00Z,Factor.3,-0.001444846239,-3.6530407350000003e-4,-4.143974487e-4,-2.045417385e-5,0,-4.126009401e-5,-9.897587099999998e-5,-0.001301461347,NA,-1.345786419e-4,-5.304485463e-16,-0.007255460223,0,-0.0017792990549999998,-0.002033580576,-9.34016574e-4,-2.1472475219999997e-4,-7.423526121000001e-4
MIC,2020-03-28T13:26:00Z,Factor.3,0.00849586593,0.002148030945,0.0024367057690000003,1.202729495e-4,0,2.426142087e-4,5.8198977e-4,0.00765274589,NA,7.913382530000001e-4,3.119099881e-15,0.04266296001,0,0.01046248785,0.01195769312,0.0054921273800000005,0.0012626068139999999,0.004365120727
MIC,2020-03-30T12:42:00Z,Factor.3,0.004600156080000001,0.0011630689200000002,0.0013193742640000001,6.512277200000001e-5,0,1.3136544720000003e-4,3.1512312e-4,0.00414364184,NA,4.2847656800000007e-4,1.6888621360000001e-15,0.023100208560000002,0,0.0056649996,0.00647459072,0.0029737572800000002,6.83648784e-4,0.0023635303120000005
MIC,2020-04-06T14:27:00Z,Factor.3,-8.314634100000001e-5,-2.1022096500000004e-5,-2.3847265300000004e-5,-1.1770731500000001e-6,0,-2.3743881900000002e-6,-5.695749e-6,-7.4894993e-5,NA,-7.744576100000001e-6,-3.05256397e-17,-4.1752883700000003e-4,0,-1.02393045e-4,-1.17026144e-4,-5.374970600000001e-5,-1.2356731799999999e-5,-4.27200499e-5
MIC,2020-04-07T14:29:00Z,Factor.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2020-04-11T10:42:00Z,Factor.3,0.023694383700000002,0.0059907100500000005,0.006795804210000001,3.35432955e-4,0,6.76634283e-4,0.0016231293,0.0213429801,NA,0.00220698777,8.69895429e-15,0.11898405090000001,0,0.029179156499999997,0.0333491808,0.0153171642,0.0035213232599999996,0.012174020430000002
MIC,2020-04-14T17:21:00Z,Factor.3,0.0224190486,0.0056682639000000005,0.0064300243800000005,3.1737849e-4,0,6.40214874e-4,0.0015357653999999998,0.0201942078,NA,0.00208819806,8.23073862e-15,0.1125798102,0,0.027608606999999997,0.0315541824,0.0144927276,0.0033317902799999996,0.01151876154
MIC,2020-04-19T15:00:00Z,Factor.3,0.01077718398,0.0027248222700000002,0.003091012334,1.52568757e-4,0,3.077612082e-4,7.382662199999999e-4,0.009707668539999999,NA,0.001003829158,3.956643566e-15,0.05411885886,0,0.013271885099999998,0.015168584319999998,0.00696687868,0.0016016432039999999,0.005537247122
MIC,2020-04-20T15:42:00Z,Factor.3,0.00215154711,5.439810150000001e-4,6.170868630000001e-4,3.0458686500000003e-5,0,6.144116490000001e-5,1.4738679000000002e-4,0.0019380300300000002,NA,2.0040353100000003e-4,7.899006870000001e-16,0.010804239270000002,0,0.00264958695,0.00302824224,0.0013908612600000002,3.19750578e-4,0.0011054509290000002
MIC,2020-04-27T12:09:00Z,Factor.3,0.006099922620000001,0.0015422586300000002,0.0017495234460000002,8.635443300000001e-5,0,1.741938858e-4,4.1786118e-4,0.00549457326,NA,5.68170702e-4,2.239473654e-15,0.03063145734,0,0.007511931899999999,0.00858547008,0.0039432769200000006,9.065354759999999e-4,0.0031341006180000005
MIC,2020-04-29T13:45:00Z,Factor.3,0.0220111479,0.00556513335,0.00631303407,3.11603985e-4,0,6.28566561e-4,0.0015078230999999997,0.019826786699999998,NA,0.00205020459,8.08098543e-15,0.1105314903,0,0.027106285499999997,0.030980073599999998,0.0142290414,0.0032711704199999995,0.011309184810000001
MIC,2020-05-03T12:10:00Z,Factor.3,0.0257356083,0.0065067979500000005,0.0073812493900000005,3.64329845e-4,0,7.349249970000001e-4,0.0017629587,0.0231816359,NA,0.0023971154300000005,9.44835211e-15,0.1292342931,0,0.0316928835,0.0362221472,0.0166367078,0.00382467834,0.013222788370000002
MIC,2020-05-06T09:40:00Z,Factor.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2020-05-14T10:21:00Z,Factor.3,0.0362687403,0.009169915950000001,0.01040226499,5.134436450000001e-4,0,0.001035716877,0.0024845067,0.0326694719,NA,0.0033782126300000003,1.331539651e-14,0.1821276171,0,0.044664223499999996,0.0510472352,0.0234458198,0.00539005194,0.01863464317
MIC,2020-05-15T12:50:00Z,Factor.3,0.0038483796,9.729954000000001e-4,0.0011037566800000001,5.448014e-5,0,1.09897164e-4,2.636244e-4,0.0034664708,NA,3.5845316e-4,1.41286132e-15,0.0193250772,0,0.004739202,0.0054164864,0.0024877736,5.719240799999999e-4,0.00197727244
MIC,2020-05-17T15:38:00Z,Factor.3,0.0323343057,0.008175163050000002,0.00927382681,0.00045774525500000003,0,9.233622630000001e-4,0.0022149873,0.0291254861,NA,0.0030117439700000003,1.187094169e-14,0.16237040490000001,0,0.0398190465,0.0455096288,0.020902416200000003,0.00480533886,0.016613156230000002
MIC,2020-05-20T11:46:00Z,Factor.3,0.0059013076800000005,0.00149204232,0.0016925585440000003,8.354271200000001e-5,0,1.6852209120000002e-4,4.0425552e-4,0.00531566864,NA,5.49670928e-4,2.166555856e-15,0.029634089760000003,0,0.0072673416,0.00830592512,0.0038148828800000003,8.77018464e-4,0.0030320535520000002
MIC,2020-05-26T16:42:00Z,Factor.3,0.014642602470000002,0.0037021256550000005,0.004199655951,2.0729011050000002e-4,0,4.181449473e-4,0.00100305783,0.01318948731,NA,0.0013638693870000002,5.375760399e-15,0.07352949879000001,0,0.01803207015,0.02060905248,0.00946566702,0.002176099506,0.007523274033000001
MIC,2020-05-28T11:24:00Z,Factor.3,0.01251102012,0.0031631923800000002,0.003588295196,1.77114058e-4,0,3.572739108e-4,8.5703868e-4,0.011269440759999999,NA,0.0011653254520000002,4.593189404e-15,0.06282551484,0,0.015407069399999999,0.017608910079999998,0.00808771192,0.0018593159759999998,0.006428080868000001
MIC,2020-05-31T10:22:00Z,Factor.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2020-06-04T14:51:00Z,Factor.3,-0.00128342427,-3.2449135500000004e-4,-3.68099891e-4,-1.8168980500000002e-5,0,-3.6650409300000003e-5,-8.791803e-5,-0.00115605871,NA,-1.19543167e-4,-4.71185459e-16,-0.00644486139,0,-0.0015805111499999998,-0.0018063836799999998,-8.2966582e-4,-1.9073514599999997e-4,-6.59415053e-4
MIC,2020-06-07T16:00:00Z,Factor.3,0.01667625423,0.004216298895,0.004782929159,2.360797945e-4,0,4.762194057e-4,0.0011423684699999998,0.015021321789999998,NA,0.001553291683,6.122377991e-15,0.08374171311,0,0.02053647135,0.02347136032,0.01078031518,0.002478329154,0.008568151097
MIC,2020-06-09T08:23:00Z,Factor.3,-9.68686713e-4,-2.449154745e-4,-2.778297729e-4,-1.371335295e-5,0,-2.766253167e-5,-6.635765699999999e-5,-8.725553489999999e-4,NA,-9.022727730000001e-5,-3.556353921e-16,-0.004864370841,0,-0.001192918185,-0.001363399392,-6.26204658e-4,-1.439606574e-4,-4.977049407000001e-4
MIC,2020-06-15T08:22:00Z,Factor.3,-0.0034422000000000003,-8.703000000000001e-4,-9.8726e-4,-4.873e-5,0,-9.829800000000001e-5,-2.3579999999999999e-4,-0.0031006000000000002,NA,-3.2062000000000003e-4,-1.2637400000000001e-15,-0.017285400000000003,0,-0.004239,-0.0048448,-0.0022252,-5.1156e-4,-0.0017685800000000003
MIC,2020-06-19T07:43:00Z,Factor.3,0.01329291585,0.0033608810250000004,0.003812551305,1.881830775e-4,0,3.7960230150000003e-4,9.106006499999999e-4,0.01197374205,NA,0.0012381542850000002,4.880247945e-15,0.06675189345,0,0.016369958249999997,0.0187094064,0.0085931661,0.00197551683,0.006829813815
MIC,2020-06-20T10:43:00Z,Factor.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2020-06-22T13:21:00Z,Factor.3,0.0026516987700000005,6.704356050000001e-4,7.605357410000001e-4,3.75391555e-5,0,7.572386430000001e-5,1.8164853000000002e-4,0.00238854721,NA,2.4698961700000006e-4,9.73522109e-16,0.013315807890000001,0,0.00326551365,0.00373219168,0.0017141828200000003,3.94080246e-4,0.0013624256030000002
MIC,2020-07-01T08:27:00Z,Factor.3,0.014772029190000001,0.0037348489350000004,0.0042367769270000005,2.091223585e-4,0,4.218409521e-4,0.00101192391,0.01330606987,NA,0.0013759246990000002,5.423277023e-15,0.07417942983,0,0.01819145655,0.020791216959999997,0.009549334540000001,0.002195334162,0.007589772641
MIC,2020-07-02T08:35:00Z,Factor.3,0.01623634107,0.004105074555,0.004656757331,2.298521005e-4,0,4.6365692130000006e-4,0.00111223323,0.01462506511,NA,0.0015123164470000003,5.960872019e-15,0.08153263899,0,0.01999472715,0.02285219488,0.010495934620000001,0.002412951786,0.008342126573000002
MIC,2020-07-10T08:27:00Z,Factor.3,0.011491096260000002,0.0029053224900000003,0.003295770058,1.62675359e-4,0,3.2814821340000004e-4,7.8717114e-4,0.010350732980000001,NA,0.001070325746,4.2187432420000004e-15,0.057703850820000006,0,0.0141510537,0.01617339584,0.00742838516,0.001707740748,0.005904050614000001
MIC,2020-07-11T15:30:00Z,Factor.3,0.0199527123,0.00504469395,0.00572265259,2.82463445e-4,0,5.69784357e-4,0.0013668146999999999,0.0179726279,NA,0.0018584738300000002,7.32526891e-15,0.1001948211,0,0.0245713635,0.0280828832,0.0128983718,0.00296525754,0.01025157397
MIC,2020-07-15T11:39:00Z,Factor.3,0.00752654241,0.001902954465,0.002158693353,1.065505815e-4,0,2.149334919e-4,5.1558849e-4,0.006779616929999999,NA,7.01051661e-4,2.763230697e-15,0.03779539137,0,0.009268785449999999,0.01059339744,0.00486551106,0.0011185515179999998,0.003867088599
MIC,2020-07-23T08:31:00Z,Factor.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2020-07-31T14:24:00Z,Factor.3,0.0361069569,0.00912901185,0.010355863770000001,5.11153335e-4,0,0.001031096871,0.0024734241,0.0325237437,NA,0.0033631434900000005,1.325600073e-14,0.1813152033,0,0.044464990499999996,0.0508195296,0.023341235400000004,0.0053660086199999995,0.01855151991
MIC,2020-08-06T17:38:00Z,Factor.3,0.00264206061,6.67998765e-4,7.57771413e-4,3.74027115e-5,0,7.544862990000001e-5,1.8098829e-4,0.00237986553,NA,2.4609188100000004e-4,9.69983637e-16,0.013267408770000001,0,0.00325364445,0.00371862624,0.0017079522600000003,3.92647878e-4,0.0013574735790000002
MIC,2020-08-07T17:43:00Z,Factor.3,0.0195155529,0.00493416585,0.00559727057,2.76274735e-4,0,5.57300511e-4,0.0013368680999999998,0.0175788517,NA,0.00181775509,7.16477393e-15,0.0979995753,0,0.024033010499999997,0.027467593599999996,0.0126157714,0.0029002894199999995,0.01002696431
MIC,2020-08-11T17:06:00Z,Factor.3,0.00960580332,0.00242865918,0.002755047756,1.35985938e-4,0,2.743103988e-4,6.580234799999999e-4,0.008652534359999998,NA,8.94722172e-4,3.5265928439999995e-15,0.04823663724,0,0.011829353399999997,0.013519898879999999,0.0062096431199999995,0.0014275593359999999,0.004935399348
MIC,2020-08-13T17:26:00Z,Factor.3,-0.0028313816099999997,-7.15865265e-4,-8.12070713e-4,-4.00828615e-5,0,-8.08550199e-5,-1.9395728999999998e-4,-0.0025503985299999998,NA,-2.63725981e-4,-1.039489337e-15,-0.01421810577,0,-0.0034867894499999996,-0.003985090239999999,-0.00183033826,-4.2078367799999993e-4,-0.001454745479
MIC,2020-08-17T08:30:00Z,Factor.3,-5.45399379e-4,-1.378946835e-4,-1.564264107e-4,-7.72102485e-6,0,-1.5574826610000003e-5,-3.7361331e-5,-4.91274567e-4,NA,-5.08006359e-5,-2.0023328430000001e-16,-0.002738785203,0,-6.716483549999999e-4,-7.67634336e-4,-3.5257181400000004e-4,-8.10541242e-5,-2.8022265810000006e-4
MIC,2020-08-25T11:36:00Z,Factor.3,0.01629761223,0.004120565895000001,0.004674330559000001,2.3071949450000003e-4,0,4.6540662570000003e-4,0.00111643047,0.014680255790000001,NA,0.001518023483,5.983366591e-15,0.08184031911,0,0.02007018135,0.02293843232,0.01053554318,0.002422057554,0.008373607297000001
MIC,2020-08-26T17:44:00Z,Factor.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2020-08-30T14:32:00Z,Factor.3,0.00188546505,4.7670682500000004e-4,5.40771665e-4,2.66918575e-5,0,5.38427295e-5,1.2915945e-4,0.0016983536499999999,NA,1.75619605e-4,6.922135849999999e-16,0.00946807785,0,0.0023219122499999996,0.0026537391999999996,0.0012188533,2.8020698999999997e-4,9.687396950000001e-4
MIC,2020-09-03T09:52:00Z,Factor.3,0.0355338306,0.0089841069,0.01019148498,5.0303979e-4,0,0.001014730254,0.0024341633999999997,0.0320074938,NA,0.0033097602600000004,1.304558802e-14,0.17843718420000002,0,0.043759197,0.0500128704,0.0229707396,0.0052808338799999995,0.01825705134
MIC,2020-09-05T09:57:00Z,Factor.3,0.01317915114,0.00333211761,0.003779922362,1.86572551e-4,0,3.763535526e-4,9.028074599999999e-4,0.011871267219999999,NA,0.001227557794,4.8384813379999996e-15,0.06618061098,0,0.0162298593,0.01854928576,0.00851962324,0.001958609772,0.006771362246
MIC,2020-09-06T16:23:00Z,Factor.3,0.012045290460000002,0.0030454407900000003,0.0034547189180000005,1.70520889e-4,0,3.4397419140000005e-4,8.2513494e-4,0.01084992958,NA,0.0011219455660000002,4.4222053820000004e-15,0.060486800220000005,0,0.0148335327,0.01695340864,0.007786642360000001,0.001790101908,0.006188791994000001
MIC,2020-09-12T10:36:00Z,Factor.3,0.053147568000000006,0.013437432000000001,0.015243294400000001,7.523912000000001e-4,0,0.00151772112,0.0036407519999999997,0.047873264,NA,0.0049503728,1.95121456e-14,0.26688657600000004,0,0.06545016,0.074803712,0.034357088,0.0078984864,0.027306875200000004
MIC,2020-09-22T08:26:00Z,Factor.3,0.021734050799999998,0.0054950742,0.00623355964,3.0768122e-4,0,6.20653572e-4,0.0014888411999999997,0.019577188399999997,NA,0.00202439468,7.97925436e-15,0.1091400156,0,0.026765045999999997,0.030590067199999998,0.0140499128,0.0032299898399999996,0.01116681412
MIC,2020-09-24T17:42:00Z,Factor.3,0.0207134385,0.005237030250000001,0.005940837050000001,2.9323277500000003e-4,0,5.91508215e-4,0.0014189265,0.018657860499999998,NA,0.0019293308500000002,7.60455545e-15,0.10401489450000001,0,0.025508182499999997,0.029153584,0.013390141000000001,0.0030783123,0.010642430150000002
MIC,2020-09-29T13:38:00Z,Factor.3,0.0206824587,0.00522919755,0.00593195171,2.92794205e-4,0,5.90623533e-4,0.0014168043,0.018629955099999998,NA,0.0019264452700000002,7.59318179e-15,0.10385932590000001,0,0.025470031499999997,0.029109980799999997,0.0133701142,0.00307370826,0.01062651293
MIC,2020-10-01T16:10:00Z,Factor.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2020-10-04T12:34:00Z,Factor.3,0.01433986098,0.0036255827700000004,0.004112826434,2.0300430700000003e-4,0,4.094996382e-4,9.8231922e-4,0.01291678954,NA,0.0013356708580000002,5.2646144660000005e-15,0.07200924786,0,0.0176592501,0.02018295232,0.009269960680000001,0.002131107804,0.007367727422000001
MIC,2020-10-06T15:45:00Z,Factor.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2018-08-24T06:40:00Z,Factor.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2018-08-31T06:40:00Z,Factor.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2018-09-01T07:19:00Z,Factor.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2018-09-04T06:58:00Z,Factor.4,0.16822882560000002,0,0.004207331040000001,7.094134080000001e-4,0.007670979360000001,5.10690048e-4,0.00102002736,0.01344812832,NA,0.026960350560000002,0.2500822368,0.00911067696,0,0.1610657664,0,0.02794076208,0.00939636192,0.02318976
MIC,2018-09-10T07:26:00Z,Factor.4,0.02000642296,0,5.00352089e-4,8.43661878e-5,9.12262551e-4,6.0733236799999994e-5,1.2130560099999999e-4,0.001599303462,NA,0.0032062292209999997,0.02974074738,0.001083476961,0,0.019154564239999998,0,0.003322823553,0.001117451722,0.0027578159999999997
MIC,2018-09-13T06:45:00Z,Factor.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2018-09-18T06:55:00Z,Factor.4,0.15500890639999998,0,0.00387670651,6.53665602e-4,0.0070681710899999995,4.7055851199999995e-4,9.398705899999999e-4,0.01239133458,NA,0.02484172639,0.2304300342,0.008394732989999999,0,0.14840874159999998,0,0.025745094269999998,0.00865796798,0.021367439999999998
MIC,2018-09-20T06:57:00Z,Factor.4,0.18169945839999999,0,0.00454422581,7.66218462e-4,0.00828521979,5.51582672e-4,0.00110170429,0.01452496398,NA,0.02911915409,0.27010714020000004,0.00984019869,0,0.17396282959999998,0,0.030178070369999997,0.01014875938,0.02504664
MIC,2018-09-21T06:33:00Z,Factor.4,0.044034709920000005,0,0.001101289278,1.8569239560000002e-4,0.002007916002,1.336755936e-4,2.66997102e-4,0.0035201127240000003,NA,0.007057002342,0.06546023676000001,0.002384763822,0,0.04215974448,0,0.0073136298060000006,0.002459543244,0.006070032
MIC,2018-09-25T06:55:00Z,Factor.4,-8.863248080000001e-4,0,-2.21666047e-5,-3.7375919400000004e-6,-4.04150673e-5,-2.69060464e-6,-5.3740823000000005e-6,-7.085236260000001e-5,NA,-1.420424083e-4,-0.0013175749740000002,-4.8000210300000004e-5,0,-8.48585752e-4,0,-1.472077719e-4,-4.950536060000001e-5,-1.2217680000000002e-4
MIC,2018-09-27T06:32:00Z,Factor.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2018-10-01T06:57:00Z,Factor.4,-0.0050475960160000005,0,-1.2623821940000002e-4,-2.1285485880000002e-5,-2.3016272460000002e-4,-1.532292128e-5,-3.06052546e-5,-4.035023052e-4,NA,-8.089277066000001e-4,-0.007503554148000001,-2.733599106e-4,0,-0.004832673104,0,-8.383443138e-4,-2.819317012e-4,-6.957936e-4
MIC,2018-10-05T07:08:00Z,Factor.4,0.05177653696,0,0.001294909064,2.1833933280000003e-4,0.002360931576,1.5717735680000002e-4,3.13938376e-4,0.004138990512,NA,0.008297707496000001,0.07696892688000001,0.002804033736,0,0.04957193024,0,0.008599453128,0.002891960272,0.007137216
MIC,2018-10-09T06:58:00Z,Factor.4,0.1422956376,0,0.00355875309,6.00054318e-4,0.00648846531,4.31965008e-4,8.627858099999999e-4,0.01137504222,NA,0.022804298009999998,0.2115309978,0.00770622741,0,0.1362367944,0,0.023633574929999998,0.00794787282,0.01961496
MIC,2018-10-11T06:32:00Z,Factor.4,0.028284150320000003,0,7.073745130000001e-4,1.1927299260000002e-4,0.0012897143670000002,8.586182560000001e-5,1.71496217e-4,0.0022610208540000004,NA,0.004532817757000001,0.04204608546000001,0.001531769337,0,0.02707983208,0,0.004697653401,0.0015798012740000002,0.0038988720000000003
MIC,2018-10-16T06:55:00Z,Factor.4,0.00950988024,0,2.37838041e-4,4.0102738200000005e-5,4.33636119e-4,2.8869019200000003e-5,5.7661569000000006e-5,7.602150780000001e-4,NA,0.0015240533490000002,0.014137007220000003,5.15021409e-4,0,0.00910495656,0,0.001579475457,5.31171018e-4,0.001310904
MIC,2018-10-18T06:44:00Z,Factor.4,0.01677744072,0,4.19596623e-4,7.07497146e-5,7.65025857e-4,5.0931057599999996e-5,1.01727207e-4,0.0013411802340000001,NA,0.002688752547,0.02494067166,9.08606727e-4,0,0.01606306968,0,0.002786528871,9.37098054e-4,0.0023127119999999998
MIC,2018-10-20T07:35:00Z,Factor.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2018-10-26T07:26:00Z,Factor.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2018-10-31T06:44:00Z,Factor.4,0.03584891088,0,8.965659419999999e-4,1.511732484e-4,0.0016346559779999998,1.0882607039999999e-4,2.1736387799999997e-4,0.002865744036,NA,0.0057451462379999995,0.05329155564,0.001941449958,0,0.034322490719999994,0,0.005954068133999999,0.002002328316,0.004941648
MIC,2018-11-01T06:54:00Z,Factor.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2018-11-07T07:38:00Z,Factor.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2018-11-09T07:00:00Z,Factor.4,0.03973131544,0,9.936632209999999e-4,1.675451742e-4,0.0018116877389999998,1.206118352e-4,2.4090418899999999e-4,0.003176101518,NA,0.006367340369,0.05906298282,0.002151707229,0,0.038039585359999996,0,0.006598888317,0.002219178658,0.005476824
MIC,2018-11-15T08:15:00Z,Factor.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2018-11-16T09:12:00Z,Factor.4,0.039864507040000004,0,9.969942860000001e-4,1.681068372e-4,0.0018177610740000001,1.210161632e-4,2.41711774e-4,0.003186748788,NA,0.006388685654,0.05926098012000001,0.002158920414,0,0.03816710576,0,0.006621009822,0.002226618028,0.005495184
MIC,2018-11-21T07:28:00Z,Factor.4,0.16264522480000002,0,0.00406768757,6.858676140000001e-4,0.00741637563,4.937399840000001e-4,9.861721300000001e-4,0.01300177806,NA,0.026065522730000002,0.24178187940000004,0.00880828893,0,0.1557199112,0,0.02701339389,0.00908449186,0.02242008
MIC,2018-11-23T07:35:00Z,Factor.4,0.11277933439999999,0,0.0028205629599999996,4.7558539199999995e-4,0.0051425666399999995,3.4236275199999995e-4,6.838186399999999e-4,0.00901552368,NA,0.018074015439999997,0.1676532432,0.006107729039999999,0,0.10797727359999998,0,0.01873127592,0.00629925008,0.015546239999999998
MIC,2018-11-29T07:00:00Z,Factor.4,0.00574081912,0,1.4357543299999998e-4,2.42087766e-5,2.61772647e-4,1.74273296e-5,3.4808496999999996e-5,4.58918214e-4,NA,9.200236369999999e-4,0.00853407186,3.1090241699999996e-4,0,0.00549637928,0,9.534802409999999e-4,3.20651434e-4,7.913519999999999e-4
MIC,2018-11-30T07:00:00Z,Factor.4,0.16779007680000002,0,0.00419635812,7.075632240000001e-4,0.007650973080000001,5.09358144e-4,0.00101736708,0.01341305496,NA,0.02689003668,0.24943001040000004,0.009086915880000001,0,0.1606456992,0,0.02786789124,0.00937185576,0.023129280000000002
MIC,2018-12-03T09:10:00Z,Factor.4,0.03849393936,0,9.62716974e-4,1.623272148e-4,0.001755265266,1.168555488e-4,2.3340156599999999e-4,0.003077186292,NA,0.006169038486,0.057223549080000005,0.0020846953259999997,0,0.03685489584,0,0.006393375198,0.002150065452,0.005306256
MIC,2018-12-06T07:43:00Z,Factor.4,0.2204347096,0,0.00551297789,9.29563278e-4,0.01005148851,6.69170768e-4,0.00133656901,0.01762144062,NA,0.03532686521,0.32768941380000005,0.01193796261,0,0.21104876239999998,0,0.03661152453,0.012312303220000001,0.03038616
MIC,2018-12-09T08:00:00Z,Factor.4,0.2203877008,0,0.0055118022200000005,9.293650440000001e-4,0.010049344980000001,6.690280640000001e-4,0.0013362839800000002,0.017617682760000003,NA,0.03531933158,0.3276195324,0.011935416780000001,0,0.2110037552,0,0.03660371694,0.012309677560000001,0.030379680000000003
MIC,2018-12-12T06:52:00Z,Factor.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2018-12-20T07:45:00Z,Factor.4,0.01170936976,0,2.92846334e-4,4.93778868e-5,5.33929506e-4,3.55459808e-5,7.0997806e-5,9.360411719999999e-4,NA,0.001876543526,0.01740668028,6.341379659999999e-4,0,0.011210793439999998,0,0.0019447839179999999,6.54022732e-4,0.001614096
MIC,2018-12-21T07:48:00Z,Factor.4,0.2168724872,0,0.00542388823,9.14541546e-4,0.00988905657,6.58356976e-4,0.0013149700699999999,0.01733667834,NA,0.03475598347,0.32239395660000003,0.011745045269999999,0,0.20763821679999997,0,0.03601988271,0.01211333654,0.029895119999999997
MIC,2018-12-22T08:15:00Z,Factor.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2018-12-24T08:46:00Z,Factor.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2018-12-28T09:07:00Z,Factor.4,0.03704606832,0,9.265063380000001e-4,1.562216076e-4,0.0016892445420000001,1.124602656e-4,2.24622642e-4,0.002961444204,NA,0.005937002682,0.05507120196,0.002006283762,0,0.03546867408,0,0.006152901426,0.002069195124,0.005106672
MIC,2018-12-31T08:40:00Z,Factor.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-01-03T08:57:00Z,Factor.4,0.12453153439999999,0,0.00311448046,5.25143892e-4,0.00567844914,3.78038752e-4,7.550761399999999e-4,0.00995498868,NA,0.01995742294,0.18512359320000002,0.00674418654,0,0.11922907359999999,0,0.02068317342,0.00695566508,0.01716624
MIC,2019-01-07T08:22:00Z,Factor.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-01-11T07:45:00Z,Factor.4,0.0726181496,0,0.0018161488900000002,3.0622747800000005e-4,0.00331127751,2.20445968e-4,4.4030801000000005e-4,0.00580505862,NA,0.01163778421,0.10795123380000002,0.00393274161,0,0.0695261224,0,0.01206099153,0.0040560612200000006,0.01001016
MIC,2019-01-12T08:40:00Z,Factor.4,0.00738403784,0,1.84671631e-4,3.11381562e-5,3.3670092899999997e-4,2.24156272e-5,4.4771879e-5,5.90276298e-4,NA,0.001183365859,0.01097681502,3.99893319e-4,0,0.007069630959999999,0,0.001226398887,4.12432838e-4,0.0010178639999999998
